title,author,link,poem,audio
“Dans l’alcôve sombre…”,Victor HUGO,https://wheatoncollege.edu/vive-voix/titres//dans-lalcve-sombre/,"Beau, frais, souriant d’aise à cette vie amère.
Sainte-Beuve.
Dans l’alcôve sombre,
Près d’un humble autel,
L’enfant dort à l’ombre
Du lit maternel.
Tandis qu’il repose,
Sa paupière rose,
Pour la terre close,
S’ouvre pour le ciel.
Il fait bien des rêves.
Il voit par moments
Le sable des grèves
Plein de diamants,
Des soleils de flammes,
Et de belles dames
Qui portent des âmes
Dans leurs bras charmants.
Songe qui l’enchante !
Il voit des ruisseaux.
Une voix qui chante
Sort du fond des eaux.
Ses sœurs sont plus belles.
Son père est près d’elles.
Sa mère a des ailes
Comme les oiseaux.
Il voit mille choses
Plus belles encor ;
Des lys et des roses
Plein le corridor ;
Des lacs de délice
Où le poisson glisse,
Où l’onde se plisse
À des roseaux d’or !
Enfant, rêve encore !
Dors, ô mes amours !
Ta jeune âme ignore
Où s’en vont tes jours.
Comme une algue morte
Tu vas, que t’importe !
Le courant t’emporte,
Mais tu dors toujours !
Sans soin, sans étude,
Tu dors en chemin ;
Et l’inquiétude,
À la froide main,
De son ongle aride
Sur ton front candide
Qui n’a point de ride,
N’écrit pas : Demain !
Il dort, innocence !
Les anges sereins
Qui savent d’avance
Le sort des humains,
Le voyant sans armes,
Sans peur, sans alarmes,
Baisent avec larmes
Ses petites mains.
Leurs lèvres effleurent
Ses lèvres de miel.
L’enfant voit qu’ils pleurent
Et dit : Gabriel !
Mais l’ange le touche,
Et, berçant sa couche,
Un doigt sur sa bouche,
Lève l’autre au ciel !
Cependant sa mère,
Prompte à le bercer,
Croit qu’une chimère
Le vient oppresser.
Fière, elle l’admire,
L’entend qui soupire,
Et le fait sourire
Avec un baiser.
dit par Mony DALMES (fragment)
Victor HUGO (Les Feuilles d’automne, 1831)
 
",https://wheatoncollege.edu/wp-content/uploads/2011/01/danslalcove.mp3
“Dans l’herbe trottine un chien”,Cécile SAUVAGE,https://wheatoncollege.edu/vive-voix/titres//dans-lherbe-trottine-chien/,"Dans l’herbe trottine un chien,
Une brindille remue,
Un oiseau fuit et plus rien
Ne bouge sur l’avenue.
dit par Gilles-Claude THERIAULT
Cécile SAUVAGE (Fumées, 1910) (poèmes tout courts)
",https://wheatoncollege.edu/wp-content/uploads/2012/01/danslherbetrottine.mp3
Danse,Cécile PÉRIN,https://wheatoncollege.edu/vive-voix/titres//danse/,"Qui danse parmi le thym ?
Est-ce un rayon, un lutin,
Peut-être un petit lapin ?
Est-ce une abeille en maraude,
Une couleuvre qui rôde,
Un lézard couleur d’émeraude ?
Je ne sais. Mais je sais bien
Que tout danse ce matin
Parmi les touffes de thym,
Que l’esprit est une abeille,
Un subtil lézard qui veille,
Un lutin qui s’émerveille,
–Ou bien ce petit lapin
Qui joue et bondit soudain
Parmi les touffes de thym.
dit par Magali DE VENDEUIL
Cécile PÉRIN (Pénélope, 1950)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/danse.mp3
“Déjà la première hirondelle…”,Alphonse de LAMARTINE,https://wheatoncollege.edu/vive-voix/titres//dj-la-premire-hirondelle/,"A M. V. HUGO
Déjà la première hirondelle,
Seul être aux ruines fidèle,
Revient effleurer nos créneaux,
Et des coups légers de son aile
Battre les gothiques vitraux
Où l’habitude la rappelle.
Déjà l’errante Philomèle
Modulant son brillant soupir,
Trouve sur la tige nouvelle
Une feuille pour la couvrir,
Et de sa retraite sonore
Où son chant seul peut la trahir,
Semble une voix qui vient d’éclore
Pour saluer avec l’aurore
Chaque rose qui va s’ouvrir.
L’air caresse, le ciel s’épure,
On entend la terre germer;
Sur des océans de verdure
Le vent flotte pour s’embaumer ;
La source reprend son murmure ;
Tout semble dire à la nature :
« Encore un printemps pour aimer! » […]
https://wheatoncollege.edu/wp-content/uploads/2011/01/dejahirondelle.mp3
dit par Paul-Émile DEIBER
Alphonse de LAMARTINE (Epîtres et poésies diverses, 1860)
dit par Paul-Émile DEIBER
Alphonse de LAMARTINE (Epîtres et poésies diverses, 1860)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/dejahirondelle.mp3
DEJEUNER DU MATIN,Jacques PRÉVERT,https://wheatoncollege.edu/vive-voix/titres//dejeuner-du-matin/,"Il a mis le café
Dans la tasse
Il a mis le lait
Dans la tasse de café
Il a mis le sucre
Dans le café au lait
Avec la petite cuiller
Il a tourné
Il a bu le café au lait
Et il a reposé la tasse
Sans me parler
Il a allumé
Une cigarette
Il a fait des ronds
Avec la fumée
Il a mis les cendres
Dans le cendrier
Sans me parler
Sans me regarder
Il s’est levé
Il a mis
Son chapeau sur sa tête
Il a mis
Son manteau de pluie
Parce qu’il pleuvait
Et il est parti
Sous la pluie
Sans une parole
Sans me regarder
Et moi j’ai pris
Ma tête dans ma main
Et j’ai pleuré.
dit par Serge REGGIANI
Jacques PRÉVERT (Paroles, 1945)

©1972 Editions Gallimard
",https://wheatoncollege.edu/wp-content/uploads/2011/01/dejeunerdumatin.mp3
Delfica,Gérard DE NERVAL,https://wheatoncollege.edu/vive-voix/titres/https://wheatoncollege.edu/vive-voix/titres/delfica/,"La connais-tu, Dafné, cette ancienne romance,
Au pied du sycomore, ou sous les lauriers blancs,
Sous l’olivier, le myrte, ou les saules tremblants,
Cette chanson d’amour qui toujours recommence?…
Reconnais-tu le TEMPLE au péristyle immense,
Et les citrons amers où s’imprimaient tes dents,
Et la grotte, fatale aux hôtes imprudents,
Où du dragon vaincu dort l’antique semence?…
Ils reviendront, ces Dieux que tu pleures toujours!
Le temps va ramener l’ordre des anciens jours;
La terre a tressailli d’un souffle prophétique…
Cependant la sybille au visage latin
Est endormie encor sous l’arc de Constantin
— Et rien n’a dérangé le sévère portique.
dit par Georges GUY
Gérard DE NERVAL (Petits châteaux de Bohème , 1853)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/delfica.mp3
"Demain, dès l’aube…",Victor HUGO,https://wheatoncollege.edu/vive-voix/titres//demain-ds-laube/,"Demain, dès l’aube, à l’heure où blanchit la campagne,
Je partirai. Vois-tu, je sais que tu m’attends.
J’irai par la forêt, j’irai par la montagne.
Je ne puis demeurer loin de toi plus longtemps.
Je marcherai les yeux fixés sur mes pensées,
Sans rien voir au dehors, sans entendre aucun bruit,
Seul, inconnu, le dos courbé, les mains croisées,
Triste, et le jour pour moi sera comme la nuit.
Je ne regarderai ni l’or du soir qui tombe,
Ni les voiles au loin descendant vers Harfleur,
Et quand j’arriverai, je mettrai sur ta tombe
Un bouquet de houx vert et de bruyère en fleur.
dit par André FALCON
Victor HUGO (Les Contemplations, 1856)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/demaindeslaube.mp3
La Demoiselle,Théophile GAUTIER,https://wheatoncollege.edu/vive-voix/titres//la-demoiselle/,"Sur la bruyère arrosée
   De rosée,
Sur le buisson d’églantier,
Sur les ombreuses futaies,
   Sur les baies
Croissant au bord du sentier;
Sur la modeste et petite
   Marguerite,
Qui penche son front rêvant;
Sur le seigle, verte houle
   Qui déroule
Le caprice ailé du vent;
Sur les prés, sur la colline
   Qui s’incline
Vers le champ bariolé
De pittoresques guirlandes;
   Sur les landes,
Sur le grand orme isolé,
La demoiselle se berce,
   Et, s’il perce
Dans la brume, au bord du ciel,
Un rayon d’or qui scintille,
   Elle brille
Comme un regard d’Ariel.
Traversant près des charmilles
   Les familles
Des bourdonnants moucherons,
Elle se mêle à leur ronde
   Vagabonde,
Et comme eux décrit des ronds.
Bientôt elle vole et joue
   Sur la roue
Du jet d’eau qui, s’élançant
Dans les airs, retombe, roule
   Et s’écoule
En un ruisseau bruissant.
Plus rapide que la brise,
   Elle frise,
Dans son vol capricieux,
L’eau transparente où se mire
   Et s’admire
Le saule au front soucieux;
Où, s’entr’ouvrant blancs et jaunes,
   Près des aunes,
Les doux nénuphars en fleurs,
Au gré du flot qui gazouille
   Et les mouille,
Etalent leurs deux couleurs;
Où se baigne le nuage,
   Où voyage ,
Le ciel d’été souriant;
Où le soleil plonge, tremble,
   Et ressemble
Au beau soleil d’Orient.
Et quand la grise hirondelle
   Auprès d’elle
Passe et ride à plis d’azur,
Dans sa course circulaire
   L’onde claire,
Elle s’enfuit d’un vol sûr.
Bois qui chantent, fraîches plaines
   D’odeurs pleines,
Lacs de moire, coteaux bleus,
Ciel où le nuage passe,
   Large espace,
Monts aux rochers anguleux,
Voilà l’immense domaine
   Où promène
Ses caprices, fleur des airs,
La demoiselle nacrée,
   Diaprée
De reflets roses et verts.
Dans son étroite famille
   Quelle fille
N’a pas vingt fois souhaité,
Rêveuse, d’être comme elle,
   Demoiselle,
Demoiselle en liberté?
dit par Yvonne GAUDEAU (fragment)
Théophile GAUTIER (Poésies diverses, 1838)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/demoiselle.mp3
“Une dentelle s’abolit…”,Stéphane MALLARMÉ,https://wheatoncollege.edu/vive-voix/titres//une-dentelle-sabolit/,"Une dentelle s’abolit
Dans le doute du Jeu suprême
A n’entrouvrir comme un blasphème
Qu’absence éternelle de lit.
Cet unanime blanc conflit
D’une guirlande avec la même,
Enfui contre la vitre blême
Flotte plus qu’il n’ensevelit.
Mais, chez qui du rêve se dore
Tristement dort une mandore
Au creux néant musicien
Telle que vers quelque fenêtre
Selon nul ventre que le sien,
Filial on aurait pu naître.
dit par Claude MONTEUX
Stéphane MALLARMÉ (Sonnets, 1887)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/dentellesabolit.mp3
LE DÉSESPOIR EST ASSIS SUR UN BANC,Jacques PRÉVERT,https://wheatoncollege.edu/vive-voix/titres//le-dsespoir-est-assis-sur-banc/,"Dans un square sur un banc
Il y a un homme qui vous appelle quand on passe
Il a des binocles un vieux costume gris
Il fume un petit ninas il est assis
Et il vous appelle quand on passe
Ou simplement il vous fait signe
Il ne faut pas le regarder
Il ne faut pas l’écouter
Il faut passer
Faire comme si on ne le voyait pas
Comme si on ne l’entendait pas
Il faut passer et presser le pas
Si vous le regardez
Si vous l’écoutez
Il vous fait signe et rien personne
Ne peut vous empêcher d’aller vous asseoir près de lui
Alors il vous regarde et sourit
Et vous souffrez attrocement
Et l’homme continue de sourire
Et vous souriez du même sourire
Exactement
Plus vous souriez plus vous souffrez
Atrocement
Plus vous souffrez plus vous souriez
Irrémédiablement
Et vous restez là
Assis figé
Souriant sur le banc
Des enfants jouent tout près de vous
Des passants passent
Tranquillement
Des oiseaux s’envolent
Quittant un arbre
Pour un autre
Et vous restez là
Sur le banc
Et vous savez vous savez
Que jamais plus vous ne jouerez
Comme ces enfants
Vous savez que jamais plus vous ne passerez
Tranquillement
Comme ces passants
Que jamais plus vous ne vous envolerez
Quittant un arbre pour un autre
Comme ces oiseaux.
dit par Serge REGGIANI
Jacques PRÉVERT (Paroles, 1945)
©1972 Editions Gallimard
",https://wheatoncollege.edu/wp-content/uploads/2011/01/desespoirestassis.mp3
Les deux pigeons,Jean de LA FONTAINE,https://wheatoncollege.edu/vive-voix/titres//les-deux-pigeons/,"    Deux pigeons s’aimaient d’amour tendre :
    L’un d’eux s’ennuyant au logis,
    Fut assez fou pour entreprendre
    Un voyage en lointain pays.
    L’autre lui dit : « Qu’allez-vous faire ?
    Voulez-vous quitter votre frère ?
    L’absence est le plus grand des maux :
Non pas pour vous, cruel ! Au moins, que les travaux,
    Les dangers, les soins du voyage,
    Changent un peu votre courage.
Encor si la saison s’avançait davantage !
Attendez les zéphyrs. Qui vous presse ? Un corbeau
Tout à l’heure annonçait malheur à quelque oiseau.
Je ne songerai plus que rencontre funeste,
Que faucons, que réseaux. « Hélas, dirai-je, il pleut :
    « Mon frère a-t-il tout ce qu’il veut,
    « Bon soupé, bon gîte, et le reste ? »
    Ce discours ébranla le coeur
    De notre imprudent voyageur ;
Mais le désir de voir et l’humeur inquiète
L’emportèrent enfin. Il dit : « Ne pleurez point :
Trois jours au plus rendront mon âme satisfaite ;
Je reviendrai dans peu conter de point en point
    Mes aventures à mon frère ;
Je le désennuierai : quiconque ne voit guère
N’a guère à dire aussi. Mon voyage dépeint
    Vous sera d’un plaisir extrême.
Je dirai : « J’étais là ; telle chose m’advint»;
    Vous y croirez être vous-même. »
A ces mots en pleurant ils se dirent adieu.
Le voyageur s’éloigne ; et voilà qu’un nuage
L’oblige de chercher retraite en quelque lieu.
Un seul arbre s’offrit, tel encor que l’orage
Maltraita le pigeon en dépit du feuillage.
L’air devenu serein, il part tout morfondu,
Sèche du mieux qu’il peut son corps chargé de pluie,
Dans un champ à l’écart voit du blé répandu,
Voit un pigeon auprès : cela lui donne envie ;
Il y vole, il est pris : ce blé couvrait d’un lacs
    Les menteurs et traîtres appas.
Le lacs était usé ; si bien que de son aile,
De ses pieds, de son bec, l’oiseau le rompt enfin.
Quelque plume y périt ; et le pis du destin
Fut qu’un certain vautour à la serre cruelle
Vit notre malheureux qui, traînant la ficelle
Et les morceaux du lacs qui l’avaient attrapé,
    Semblait un forçat échappé.
Le vautour s’en allait le lier, quand des nues
Fond à son tour un aigle aux ailes étendues.
Le pigeon profita du conflit des voleurs,
S’envola, s’abattit auprès d’une masure,
    Crut pour ce coup que ses malheurs
    Finiraient par cette aventure ;
Mais un fripon d’enfant (cet âge est sans pitié)
Prit sa fronde, et, du coup tua plus d’à moitié
    La volatile malheureuse,
Qui, maudissant sa curiosité,
    Traînant l’aile, et tirant le pié,
    Demi-morte et demi-boiteuse,
    Droit au logis s’en retourna.
    Que bien que mal elle arriva,
    Sans autre aventure fâcheuse.
Voilà nos gens rejoints ; et je laisse à juger
De combien de plaisirs ils payèrent leurs peines.
Amants, heureux amants, voulez-vous voyager ?
    Que ce soit aux rives prochaines ;
Soyez-vous l’un à l’autre un monde toujours beau,
    Toujours divers, toujours nouveau ;
Tenez-vous lieu de tout, comptez pour rien le reste.
J’ai quelquefois aimé : je n’aurais pas alors
    Contre le Louvre et ses trésors,
Contre le firmament et sa voûte céleste,
    Changé les bois, changé les lieux
Honorés par le pas, éclairés par les yeux
    De l’aimable et jeune bergère
    Pour qui, sous le fils de Cythère
Je servis engagé par mes premiers serments.
Hélas ! Quand reviendront de semblables moments ?
Faut-il que tant d’objets si doux et si charmants
Me laissent vivre au gré de mon âme inquiète ?
Ah! si mon coeur osait encor se renflammer !
Ne sentirai-je plus de charme qui m’arrête ?
    Ai-je passé le temps d’aimer ?
dit par Gérard PHILIPE
Jean de LA FONTAINE (Les Fables, 1668-1678)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/deuxpigeons.mp3
Dimanche après-midi,Paul ÉLUARD,https://wheatoncollege.edu/vive-voix/titres//dimanche-aprsmidi/,"S’enlaçaient les domaines voûtés d’une aurore grise dans un pays gris, sans passions, timide,
S’enlaçaient les cieux implacables, les mers interdites, les terres stériles,
S’enlaçaient les galops inlassables de chevaux maigres, les rues où les voitures ne passaient plus, les chiens et les chats mourants,
S’auréolaient de pâleur charmante les femmes, les enfants et les malades aux sens limpides,
S’auréolaient les apparences, les jours sans fin, jours sans lumière, les nuits absurdes,
S’auréolait l’espoir d’une neige définitive, marquant au front la haine,
S’épaississaient les astres, s’amincissaient les lèvres, s’élargissaient les fronts comme des tables inutiles,
Se courbaient les sommets accessibles, s’adoucissaient les plus fades tourments, se plaisait la nature a ne jouer qu’un rôle,
Se répondaient les muets, s’écoutaient les sourds, se regardaient les aveugles
Dans ces domaines confondus où même les larmes n’avaient plus que des miroirs boueux, dans ce pays éternel qui mêlait les pays futurs, dans ce pays où le soleil allait secouer ses cendres.
dit par Gérard PHILIPE
Paul ÉLUARD (Le Livre ouvert II, 1942)
",https://wheatoncollege.edu/wp-content/uploads/2011/01/dimancheapresmidi.mp3
Dit des Ribauds de grève,RUTEBEUF,https://wheatoncollege.edu/vive-voix/titres//dit-des-ribauds-de-grve/,"Ribaut, or estes vos a point :
Li aubre despoillent lor branches,
Et vos n’aveiz de robe point,
Si en avrez froit a vos hanches.
Queil vos fussent or li porpoint
Et li seurquot forrei a manches.
Vos aleiz en estai si joint,
Et en yver aleiz si cranche,
Vostre soleir n’ont mestier d’oint,
Vos faites de vos talons planches.
Les noires mouches vos ont point;
Or vos repoinderont les blanches.
dit par André BRUNOT
RUTEBEUF
",https://wheatoncollege.edu/wp-content/uploads/2011/01/ditdesribaudsdegreve.mp3
